Index,Date Created,Device ID,Temperature(°C),Humidity(%),CO2(ppm),Battery,Last Seen,RSSI,loRaSNR,Frequency,DR
15216,18/4/2024,24e124725c065829,18.5,54,544,15,13 days ago,-56,9,922200000,2
15217,18/4/2024,24e124725c065829,18.3,55.5,562,15,13 days ago,-54,9.5,922800000,2
15218,18/4/2024,24e124725c065829,18.4,55,558,15,13 days ago,-56,10.25,922800000,2
15219,18/4/2024,24e124725c065829,18.3,55.5,570,15,13 days ago,-57,10.75,922400000,2
15220,18/4/2024,24e124725c065829,18.3,53.5,562,15,13 days ago,-54,6.5,922000000,2
15221,18/4/2024,24e124725c065829,18.1,54.5,549,15,13 days ago,-56,7.5,922400000,2
15222,18/4/2024,24e124725c065829,18.1,54.5,551,15,13 days ago,-54,8.75,923400000,2
15223,18/4/2024,24e124725c065829,18,55,557,15,13 days ago,-54,8.75,923200000,2
15224,18/4/2024,24e124725c065829,18,56,549,15,13 days ago,-53,9,923200000,2
15225,18/4/2024,24e124725c065829,18.1,56.5,561,15,13 days ago,-57,9.5,922800000,2
15226,18/4/2024,24e124725c065829,18.1,56.5,545,15,13 days ago,-61,8.25,923400000,2
15227,18/4/2024,24e124725c065829,18.2,55.5,543,15,13 days ago,-53,10.5,922800000,2
15228,18/4/2024,24e124725c065829,18.2,56,547,15,13 days ago,-56,7.25,923400000,2
15229,18/4/2024,24e124725c065829,18.1,54.5,540,15,13 days ago,-56,8.75,922200000,2
15230,18/4/2024,24e124725c065829,18.1,55,526,15,13 days ago,-54,9,922400000,2
15231,18/4/2024,24e124725c065829,18,54.5,532,15,13 days ago,-56,10.75,923400000,2
15232,18/4/2024,24e124725c065829,18.1,55.5,529,15,13 days ago,-56,9,922600000,2
15233,18/4/2024,24e124725c065829,18.2,55.5,515,15,13 days ago,-54,11,922200000,2
15234,18/4/2024,24e124725c065829,18.2,56,510,15,13 days ago,-54,10.25,922200000,2
15235,18/4/2024,24e124725c065829,18.2,56,507,15,13 days ago,-54,8.25,922400000,2
15236,18/4/2024,24e124725c065829,18.2,55,504,15,13 days ago,-53,6.25,922000000,2
15237,18/4/2024,24e124725c065829,18.3,54.5,499,15,13 days ago,-55,11.5,923200000,2
15238,18/4/2024,24e124725c065829,18.2,55,503,15,12 days ago,-54,8.25,923200000,2
15239,18/4/2024,24e124725c065829,18.3,55,496,15,12 days ago,-54,8.75,922600000,2
15240,18/4/2024,24e124725c065829,18.2,55.5,493,15,12 days ago,-53,6.75,922000000,2
15241,18/4/2024,24e124725c065829,18.3,54.5,499,15,12 days ago,-58,9.25,923400000,2
15242,18/4/2024,24e124725c065829,18.4,54.5,482,15,12 days ago,-56,7.5,923400000,2
15243,18/4/2024,24e124725c065829,18.3,54.5,473,15,12 days ago,-56,8,923200000,2
15244,18/4/2024,24e124725c065829,18.3,54.5,483,15,12 days ago,-55,9.25,922600000,2
15245,18/4/2024,24e124725c065829,18.4,54.5,472,15,12 days ago,-55,9.75,922600000,2
15246,18/4/2024,24e124725c065829,18.3,56,467,15,12 days ago,-56,7,922000000,2
15247,18/4/2024,24e124725c065829,18.5,54.5,457,15,12 days ago,-56,7.75,922200000,2
15248,18/4/2024,24e124725c065829,18.3,56,453,15,12 days ago,-54,7.75,922000000,2
15249,18/4/2024,24e124725c065829,18.4,56,453,15,12 days ago,-54,10,923200000,2
15250,18/4/2024,24e124725c065829,18.4,55,451,15,12 days ago,-55,8.25,922600000,2
15251,18/4/2024,24e124725c065829,18.4,57,459,15,12 days ago,-56,10.5,922600000,2
15252,18/4/2024,24e124725c065829,18.5,57.5,467,15,12 days ago,-55,9.5,923400000,2
15253,18/4/2024,24e124725c065829,18.5,57.5,464,15,12 days ago,-54,9.25,922200000,2
15254,18/4/2024,24e124725c065829,18.7,56,478,15,12 days ago,-52,6.75,922000000,2
15255,18/4/2024,24e124725c065829,18.8,57,481,15,12 days ago,-52,9,922800000,2
15256,18/4/2024,24e124725c065829,18.9,56.5,475,15,12 days ago,-55,8.5,922400000,2
15257,18/4/2024,24e124725c065829,18.7,58,490,15,12 days ago,-56,10.5,923400000,2
15258,18/4/2024,24e124725c065829,18.8,57,491,15,12 days ago,-55,6.25,923400000,2
15259,18/4/2024,24e124725c065829,18.9,58.5,486,15,12 days ago,-55,10,922200000,2
15260,18/4/2024,24e124725c065829,18.9,57.5,483,15,12 days ago,-56,8.25,923400000,2
15261,18/4/2024,24e124725c065829,19.1,57,484,15,12 days ago,-54,7.5,922000000,2
15262,18/4/2024,24e124725c065829,19,57,482,15,12 days ago,-56,7.25,922400000,2
15263,18/4/2024,24e124725c065829,19.1,56.5,482,15,12 days ago,-53,6.75,922000000,2
15264,18/4/2024,24e124725c065829,19,55.5,481,15,12 days ago,-55,7.75,922200000,2
15265,18/4/2024,24e124725c065829,19,56,487,15,12 days ago,-56,7.25,922400000,2
15266,18/4/2024,24e124725c065829,18.8,54.5,474,15,12 days ago,-56,5.75,922000000,2
15267,18/4/2024,24e124725c065829,19,54.5,469,15,12 days ago,-54,9.25,922200000,2
15268,18/4/2024,24e124725c065829,18.8,54.5,458,15,12 days ago,-54,9.5,922200000,2
15269,18/4/2024,24e124725c065829,18.8,55.5,457,15,12 days ago,-56,8.5,923400000,2
15270,18/4/2024,24e124725c065829,18.7,53.5,435,15,12 days ago,-56,10.5,923400000,2
15271,18/4/2024,24e124725c065829,18.8,54.5,443,15,12 days ago,-54,7.5,922000000,2
15272,18/4/2024,24e124725c065829,19.2,54.5,435,15,12 days ago,-55,9.75,922400000,2
15273,18/4/2024,24e124725c065829,19.5,54.5,437,15,12 days ago,-50,7.75,922800000,2
15274,18/4/2024,24e124725c065829,19.8,63,431,15,12 days ago,-50,7.5,922200000,2
15275,18/4/2024,24e124725c065829,19.9,53,438,15,12 days ago,-53,9,923400000,2
15276,18/4/2024,24e124725c065829,20.2,63.5,440,15,12 days ago,-53,9,923200000,2
15277,18/4/2024,24e124725c065829,19.8,54,435,15,12 days ago,-53,9,922600000,2
15278,18/4/2024,24e124725c065829,19.7,54.5,430,15,12 days ago,-56,8.5,922400000,2
15279,18/4/2024,24e124725c065829,19.5,54.5,422,15,12 days ago,-60,8.75,922400000,2
15280,18/4/2024,24e124725c065829,19.4,55.5,441,15,12 days ago,-59,9.75,923200000,2
15281,18/4/2024,24e124725c065829,19.3,56.5,438,15,12 days ago,-52,9.25,923200000,2
15282,18/4/2024,24e124725c065829,19.3,57,436,15,12 days ago,-55,6.25,922000000,2
15283,18/4/2024,24e124725c065829,19.3,57,446,15,12 days ago,-60,8.5,922400000,2
15284,18/4/2024,24e124725c065829,19.3,57.5,431,15,12 days ago,-52,8,922800000,2
15285,18/4/2024,24e124725c065829,19.2,55.5,442,15,12 days ago,-53,7.25,922000000,2
15286,19/4/2024,24e124725c065829,22.7,56,448,15,12 days ago,-56,8.25,922200000,2
15287,19/4/2024,24e124725c065829,22.5,55.5,449,15,12 days ago,-50,8.5,922800000,2
15288,19/4/2024,24e124725c065829,22.6,54.5,458,15,12 days ago,-54,8.75,923400000,2
15289,19/4/2024,24e124725c065829,22.5,53.5,466,15,12 days ago,-55,9.5,923200000,2
15290,19/4/2024,24e124725c065829,22.5,58,466,15,12 days ago,-56,9.5,922400000,2
15291,19/4/2024,24e124725c065829,22.7,62.5,461,15,12 days ago,-55,8.5,923400000,2
15292,19/4/2024,24e124725c065829,22.5,52.5,465,15,12 days ago,-56,7.25,922400000,2
15293,19/4/2024,24e124725c065829,21.9,51.5,468,15,12 days ago,-55,10.25,922200000,2
15294,19/4/2024,24e124725c065829,21.5,51,478,15,12 days ago,-54,7,922000000,2
15295,19/4/2024,24e124725c065829,21.1,52.5,474,15,12 days ago,-55,10.25,922200000,2
15296,19/4/2024,24e124725c065829,20.8,53.5,477,15,12 days ago,-54,7,922000000,2
15297,19/4/2024,24e124725c065829,20.7,55,484,15,12 days ago,-55,11.25,923400000,2
15298,19/4/2024,24e124725c065829,20.6,55,470,15,12 days ago,-56,6.75,922400000,2
15299,19/4/2024,24e124725c065829,20.5,56,472,15,12 days ago,-55,8.25,922200000,2
15300,19/4/2024,24e124725c065829,20.4,55,467,15,12 days ago,-56,8.25,922200000,2
15301,19/4/2024,24e124725c065829,20.3,54.5,472,15,12 days ago,-55,10.75,922200000,2
15302,19/4/2024,24e124725c065829,20.2,54,469,15,12 days ago,-55,8.5,923400000,2
15303,19/4/2024,24e124725c065829,20,54.5,488,15,12 days ago,-54,9,923200000,2
15304,19/4/2024,24e124725c065829,19.8,54.5,492,15,12 days ago,-55,9,922600000,2
15305,19/4/2024,24e124725c065829,19.8,55,471,15,12 days ago,-53,6.75,922000000,2
15306,19/4/2024,24e124725c065829,19.6,57.5,480,15,12 days ago,-49,8,922800000,2
15307,19/4/2024,24e124725c065829,19.7,58,491,15,12 days ago,-55,9.25,922600000,2
15308,19/4/2024,24e124725c065829,19.7,59.5,485,15,12 days ago,-52,8.25,922200000,2
15309,19/4/2024,24e124725c065829,19.8,58.5,485,15,12 days ago,-53,10,922600000,2
15310,19/4/2024,24e124725c065829,19.6,58.5,487,15,12 days ago,-52,9.5,923200000,2
15311,19/4/2024,24e124725c065829,19.3,56.5,479,15,12 days ago,-55,9.5,923200000,2
15312,19/4/2024,24e124725c065829,19,58.5,488,15,12 days ago,-50,8.75,922200000,2
15313,19/4/2024,24e124725c065829,18.9,57.5,502,15,12 days ago,-52,7.75,922000000,2
15314,19/4/2024,24e124725c065829,18.9,57.5,514,15,12 days ago,-52,8.75,923200000,2
15315,19/4/2024,24e124725c065829,18.8,55.5,505,15,12 days ago,-50,7.75,922800000,2
15316,19/4/2024,24e124725c065829,18.8,55.5,514,15,12 days ago,-50,9.75,922800000,2
15317,19/4/2024,24e124725c065829,18.8,56,528,15,12 days ago,-55,8.25,922400000,2
15318,19/4/2024,24e124725c065829,18.8,55,539,15,12 days ago,-53,8.75,922600000,2
15319,19/4/2024,24e124725c065829,18.6,55,539,15,12 days ago,-51,9.75,922600000,2
15320,19/4/2024,24e124725c065829,18.5,54.5,538,15,12 days ago,-50,6.5,922000000,2
15321,19/4/2024,24e124725c065829,18.5,56.5,548,15,12 days ago,-50,6.5,922000000,2
15322,19/4/2024,24e124725c065829,18.5,55.5,535,15,12 days ago,-50,6.75,922200000,2
15323,19/4/2024,24e124725c065829,18.5,57.5,533,15,12 days ago,-53,9.5,923200000,2
15324,19/4/2024,24e124725c065829,18.6,56.5,535,15,12 days ago,-52,8.5,922600000,2
15325,19/4/2024,24e124725c065829,18.5,56.5,538,15,12 days ago,-55,9,922400000,2
15326,19/4/2024,24e124725c065829,18.4,56.5,536,15,12 days ago,-56,10.75,923400000,2
15327,19/4/2024,24e124725c065829,18.3,54,530,15,12 days ago,-53,9.25,922200000,2
15328,19/4/2024,24e124725c065829,18.3,55,534,15,12 days ago,-54,10.5,923400000,2
15329,19/4/2024,24e124725c065829,18.3,54.5,539,15,12 days ago,-53,10.75,922200000,2
15330,19/4/2024,24e124725c065829,18.3,55.5,523,15,12 days ago,-54,9.75,922200000,2
15331,19/4/2024,24e124725c065829,18.9,62.5,533,15,12 days ago,-50,5.5,922000000,2
15332,19/4/2024,24e124725c065829,18.6,54,530,15,12 days ago,-52,9.25,922600000,2
15333,19/4/2024,24e124725c065829,19,68.5,518,15,12 days ago,-49,9.5,923200000,2
15334,19/4/2024,24e124725c065829,19,66.5,512,15,12 days ago,-49,7.5,923200000,2
15335,19/4/2024,24e124725c065829,19.3,70.5,516,15,12 days ago,-49,8,923400000,2
15336,19/4/2024,24e124725c065829,19.7,69.5,504,15,12 days ago,-50,8.5,923400000,2
15337,19/4/2024,24e124725c065829,20,63,498,15,12 days ago,-50,5,922000000,2
15338,19/4/2024,24e124725c065829,20.2,59,493,15,12 days ago,-53,9.25,922400000,2
15339,19/4/2024,24e124725c065829,19.5,51.5,486,15,12 days ago,-50,8,922400000,2
15340,19/4/2024,24e124725c065829,19.2,52,485,15,11 days ago,-53,10,922600000,2
15341,19/4/2024,24e124725c065829,19.1,52,479,15,11 days ago,-55,11.25,923400000,2
15342,19/4/2024,24e124725c065829,18.8,52.5,485,15,11 days ago,-49,9,923200000,2
15343,19/4/2024,24e124725c065829,18.8,53,481,15,11 days ago,-50,11,923200000,2
15344,19/4/2024,24e124725c065829,18.9,65.5,472,15,11 days ago,-48,8.5,922200000,2
15345,19/4/2024,24e124725c065829,19.4,71,451,15,11 days ago,-49,7,922000000,2
15346,19/4/2024,24e124725c065829,19.2,52.5,453,15,11 days ago,-49,7,922000000,2
15347,19/4/2024,24e124725c065829,19,54,450,15,11 days ago,-54,8.75,923400000,2
15348,19/4/2024,24e124725c065829,18.8,53.5,450,15,11 days ago,-49,7.75,922400000,2
15349,19/4/2024,24e124725c065829,18.6,55,450,15,11 days ago,-53,7.5,922000000,2
15350,19/4/2024,24e124725c065829,18.6,54.5,446,15,11 days ago,-54,9,923400000,2
15351,19/4/2024,24e124725c065829,18.6,55,442,15,11 days ago,-52,7.25,922000000,2
15352,19/4/2024,24e124725c065829,18.4,55,447,15,11 days ago,-54,9.75,922600000,2
15353,19/4/2024,24e124725c065829,18.6,55,436,15,11 days ago,-50,8,923400000,2
15354,19/4/2024,24e124725c065829,18.5,55.5,446,15,11 days ago,-49,8.75,922600000,2
15355,19/4/2024,24e124725c065829,18.5,54.5,445,15,11 days ago,-52,8.5,922200000,2
15356,19/4/2024,24e124725c065829,18.6,55.5,443,15,11 days ago,-49,8.5,923200000,2
15357,19/4/2024,24e124725c065829,18.5,54.5,450,15,11 days ago,-54,8.25,923400000,2
15358,19/4/2024,24e124725c065829,18.5,54.5,452,15,11 days ago,-52,7,922000000,2
15359,19/4/2024,24e124725c065829,18.5,55,464,15,11 days ago,-51,7.75,922000000,2
15360,19/4/2024,24e124725c065829,18.4,56.5,474,15,11 days ago,-53,10.75,922600000,2
15361,19/4/2024,24e124725c065829,18.4,55.5,477,15,11 days ago,-54,7.25,922000000,2
15362,19/4/2024,24e124725c065829,18.4,55,482,15,11 days ago,-56,7.75,922400000,2
15363,19/4/2024,24e124725c065829,18.4,55,478,15,11 days ago,-56,8.5,922400000,2
15364,19/4/2024,24e124725c065829,18.5,55.5,465,15,11 days ago,-56,9.5,922400000,2
15365,19/4/2024,24e124725c065829,18.6,57.5,474,15,11 days ago,-56,7.5,922400000,2
15366,19/4/2024,24e124725c065829,18.5,56,473,15,11 days ago,-54,8.75,922800000,2
15367,19/4/2024,24e124725c065829,18.7,57.5,463,15,11 days ago,-54,8.25,922600000,2
15368,19/4/2024,24e124725c065829,18.6,55.5,465,15,11 days ago,-53,7,922000000,2
15369,19/4/2024,24e124725c065829,18.6,57.5,459,15,11 days ago,-54,10,922200000,2
15370,19/4/2024,24e124725c065829,18.6,56,466,15,11 days ago,-50,5.5,922000000,2
15371,19/4/2024,24e124725c065829,18.6,56,457,15,11 days ago,-50,7,922600000,2
15372,19/4/2024,24e124725c065829,19,74,446,15,11 days ago,-55,9.75,923400000,2
15373,19/4/2024,24e124725c065829,19.6,69,448,15,11 days ago,-50,7.5,923200000,2
15374,19/4/2024,24e124725c065829,19.8,62,449,15,11 days ago,-53,9.25,922400000,2
15375,19/4/2024,24e124725c065829,19.9,56.5,443,15,11 days ago,-50,8.25,922600000,2
15376,19/4/2024,24e124725c065829,20,54,438,15,11 days ago,-50,7.75,922600000,2
15377,19/4/2024,24e124725c065829,20.1,53.5,439,15,11 days ago,-52,8.5,923400000,2
15378,19/4/2024,24e124725c065829,20.1,52.5,442,15,11 days ago,-50,6.75,923400000,2
15379,19/4/2024,24e124725c065829,20.3,58.5,448,15,11 days ago,-50,8,922800000,2
15380,19/4/2024,24e124725c065829,20.4,67,434,15,11 days ago,-50,10.5,922200000,2
15381,19/4/2024,24e124725c065829,20.7,68.5,432,15,11 days ago,-52,9.25,922400000,2
15382,19/4/2024,24e124725c065829,20.8,69,428,15,11 days ago,-53,10.25,922600000,2
15383,19/4/2024,24e124725c065829,20.5,54,436,15,11 days ago,-51,8.5,922200000,2
15384,19/4/2024,24e124725c065829,20.3,54.5,439,15,11 days ago,-50,7,923400000,2
15385,19/4/2024,24e124725c065829,20,54.5,441,15,11 days ago,-54,10.75,922600000,2
15386,19/4/2024,24e124725c065829,19.7,55,430,15,11 days ago,-52,9.5,922200000,2
15387,19/4/2024,24e124725c065829,19.6,55,432,15,11 days ago,-54,9,922400000,2
15388,19/4/2024,24e124725c065829,19.5,55,436,15,11 days ago,-54,9.75,923400000,2
15389,19/4/2024,24e124725c065829,19.3,55.5,433,15,11 days ago,-50,8,923200000,2
15390,19/4/2024,24e124725c065829,19.3,55.5,437,15,11 days ago,-50,7.25,922600000,2
15391,19/4/2024,24e124725c065829,19.3,56.5,432,15,11 days ago,-50,7,923200000,2
15392,19/4/2024,24e124725c065829,19.4,56,441,15,11 days ago,-49,8.25,922800000,2
15393,19/4/2024,24e124725c065829,19.3,57,441,15,11 days ago,-52,9.25,922600000,2
15394,19/4/2024,24e124725c065829,19.2,55.5,449,15,11 days ago,-54,11,922400000,2
15395,19/4/2024,24e124725c065829,19.1,57,440,15,11 days ago,-54,9.5,922600000,2
15396,19/4/2024,24e124725c065829,19.2,56,441,15,11 days ago,-52,9.25,922800000,2
15397,19/4/2024,24e124725c065829,19.1,57,452,15,11 days ago,-52,10.5,923200000,2
15398,19/4/2024,24e124725c065829,19.1,56.5,455,15,11 days ago,-49,6.25,922000000,2
15399,19/4/2024,24e124725c065829,19,56.5,451,15,11 days ago,-51,9.5,922800000,2
15400,19/4/2024,24e124725c065829,19,56.5,458,15,11 days ago,-55,8.75,923400000,2
15401,19/4/2024,24e124725c065829,18.9,56,453,15,11 days ago,-52,7.25,922000000,2
15402,19/4/2024,24e124725c065829,19,57.5,448,15,11 days ago,-50,9.25,922800000,2
15403,19/4/2024,24e124725c065829,19.6,61,457,15,11 days ago,-49,8.75,922800000,2
15404,19/4/2024,24e124725c065829,19.7,57.5,447,15,11 days ago,-51,7.25,922200000,2
15405,19/4/2024,24e124725c065829,19.9,59.5,452,15,11 days ago,-51,9.5,922200000,2
15406,19/4/2024,24e124725c065829,20.1,59,452,15,11 days ago,-53,9,923200000,2
15407,19/4/2024,24e124725c065829,20.3,57,448,15,11 days ago,-50,8.75,922200000,2
15408,19/4/2024,24e124725c065829,20.6,61.5,451,15,11 days ago,-49,8.25,923200000,2
15409,19/4/2024,24e124725c065829,20.8,63,445,15,11 days ago,-56,9,923400000,2
15410,19/4/2024,24e124725c065829,21,67,441,15,11 days ago,-48,8,922800000,2
15411,19/4/2024,24e124725c065829,21.2,66,450,15,11 days ago,-55,7.25,922000000,2
15412,19/4/2024,24e124725c065829,21.3,69,458,15,11 days ago,-55,9.25,922800000,2
15413,20/4/2024,24e124725c065829,20.9,52.5,447,15,11 days ago,-51,8.75,923200000,2
15414,20/4/2024,24e124725c065829,20.4,54,455,15,11 days ago,-50,7.5,922000000,2
15415,20/4/2024,24e124725c065829,20.3,53.5,454,15,11 days ago,-53,7.5,922400000,2
15416,20/4/2024,24e124725c065829,20,55.5,443,15,11 days ago,-52,7.5,922000000,2
15417,20/4/2024,24e124725c065829,19.9,56,452,15,11 days ago,-53,9.5,923400000,2
15418,20/4/2024,24e124725c065829,19.8,55.5,457,15,11 days ago,-50,7.25,922800000,2
15419,20/4/2024,24e124725c065829,19.7,56,459,15,11 days ago,-54,8.75,923400000,2
15420,20/4/2024,24e124725c065829,19.5,55.5,456,15,11 days ago,-51,7.75,922600000,2
15421,20/4/2024,24e124725c065829,19.5,56.5,463,15,11 days ago,-55,9.25,922600000,2
15422,20/4/2024,24e124725c065829,19.5,56.5,452,15,11 days ago,-51,7.75,923400000,2
15423,20/4/2024,24e124725c065829,19.4,57,459,15,11 days ago,-51,9.5,922800000,2
15424,20/4/2024,24e124725c065829,19.3,56.5,466,15,11 days ago,-54,8.5,922400000,2
15425,20/4/2024,24e124725c065829,19.3,57,459,15,11 days ago,-53,8,922800000,2
15426,20/4/2024,24e124725c065829,19.2,56.5,456,15,11 days ago,-54,10,923400000,2
15427,20/4/2024,24e124725c065829,19.8,69,454,15,11 days ago,-54,9.25,922200000,2
15428,20/4/2024,24e124725c065829,20.2,65.5,448,15,11 days ago,-55,9,922400000,2
15429,20/4/2024,24e124725c065829,20.5,62,449,15,11 days ago,-50,6.75,922000000,2
15430,20/4/2024,24e124725c065829,20.8,59,460,15,11 days ago,-51,8.75,923200000,2
15431,20/4/2024,24e124725c065829,21,57.5,455,15,11 days ago,-53,8.5,922400000,2
15432,20/4/2024,24e124725c065829,21,56.5,455,15,11 days ago,-54,9,922200000,2
15433,20/4/2024,24e124725c065829,21.1,55,459,15,11 days ago,-55,10,923400000,2
15434,20/4/2024,24e124725c065829,20.6,55,452,15,11 days ago,-50,8,922800000,2
15435,20/4/2024,24e124725c065829,20.3,54,458,15,11 days ago,-53,9.25,923400000,2
15436,20/4/2024,24e124725c065829,20.1,54.5,461,15,11 days ago,-51,8.75,923200000,2
15437,20/4/2024,24e124725c065829,20,55,468,15,11 days ago,-55,10,922200000,2
15438,20/4/2024,24e124725c065829,19.8,55.5,460,15,11 days ago,-51,9,923200000,2
15439,20/4/2024,24e124725c065829,19.7,55.5,459,15,11 days ago,-56,9.5,922400000,2
15440,20/4/2024,24e124725c065829,19.5,57,464,15,11 days ago,-55,10.5,923400000,2
15441,20/4/2024,24e124725c065829,19.6,57,454,15,11 days ago,-53,8.5,922200000,2
15442,20/4/2024,24e124725c065829,19.5,56.5,467,15,11 days ago,-55,9.75,922600000,2
15443,20/4/2024,24e124725c065829,19.5,57.5,460,15,11 days ago,-55,9.75,922400000,2
15444,20/4/2024,24e124725c065829,19.4,55,457,15,11 days ago,-51,6,922400000,2
15445,20/4/2024,24e124725c065829,19.4,56.5,461,15,11 days ago,-52,9,922800000,2
15446,20/4/2024,24e124725c065829,19.4,56,458,15,11 days ago,-51,7.75,922800000,2
15447,20/4/2024,24e124725c065829,19.4,57,463,15,11 days ago,-52,9.5,923400000,2
15448,20/4/2024,24e124725c065829,19.3,56.5,466,15,11 days ago,-55,9.5,922400000,2
15449,20/4/2024,24e124725c065829,19.1,57.5,458,15,11 days ago,-50,8,922800000,2
15450,20/4/2024,24e124725c065829,18.9,57,466,15,11 days ago,-55,8.75,922600000,2
15451,20/4/2024,24e124725c065829,18.8,58,471,15,11 days ago,-53,8.25,922600000,2
15452,20/4/2024,24e124725c065829,18.6,58,468,15,11 days ago,-51,7.25,922600000,2
15453,20/4/2024,24e124725c065829,18.6,71.5,474,15,11 days ago,-52,9.25,923400000,2
15454,20/4/2024,24e124725c065829,19.1,77.5,459,15,11 days ago,-51,8.75,922600000,2
15455,20/4/2024,24e124725c065829,19.1,59,466,15,11 days ago,-49,6.5,922800000,2
15456,20/4/2024,24e124725c065829,18.9,60.5,478,15,11 days ago,-56,10,922400000,2
15457,20/4/2024,24e124725c065829,18.6,58,469,15,11 days ago,-52,8.5,922600000,2
15458,20/4/2024,24e124725c065829,18.5,60,474,15,11 days ago,-55,8.5,923400000,2
15459,20/4/2024,24e124725c065829,18.4,58,472,15,11 days ago,-53,7,922200000,2
15460,20/4/2024,24e124725c065829,18.2,59,480,15,11 days ago,-55,9,923400000,2
15461,20/4/2024,24e124725c065829,18,59.5,485,15,11 days ago,-55,8.75,922400000,2
15462,20/4/2024,24e124725c065829,18,61,486,15,11 days ago,-51,8.25,922800000,2
15463,20/4/2024,24e124725c065829,18,61.5,484,15,11 days ago,-54,8.25,922400000,2
15464,20/4/2024,24e124725c065829,17.8,61,480,15,11 days ago,-52,9.75,922200000,2
15465,20/4/2024,24e124725c065829,17.8,61.5,486,15,11 days ago,-53,9.25,923200000,2
15466,20/4/2024,24e124725c065829,17.7,62,486,15,11 days ago,-56,9.5,922400000,2
15467,20/4/2024,24e124725c065829,17.7,62.5,486,15,11 days ago,-55,9,922600000,2
15468,20/4/2024,24e124725c065829,17.7,62.5,475,15,11 days ago,-54,10.5,922800000,2
15469,20/4/2024,24e124725c065829,17.6,63.5,468,15,11 days ago,-54,9.5,922200000,2
15470,20/4/2024,24e124725c065829,17.7,62,457,15,11 days ago,-55,9.5,923400000,2
15471,20/4/2024,24e124725c065829,17.7,64,462,15,11 days ago,-54,9.25,923200000,2
15472,20/4/2024,24e124725c065829,17.6,63.5,459,15,11 days ago,-52,8.25,922600000,2
15473,20/4/2024,24e124725c065829,18,63.5,457,15,11 days ago,-54,10.25,922800000,2
15474,20/4/2024,24e124725c065829,18.2,60.5,454,15,11 days ago,-51,7.25,922000000,2
15475,20/4/2024,24e124725c065829,18.3,60,447,15,11 days ago,-55,11,922200000,2
15476,20/4/2024,24e124725c065829,18.4,59,445,15,11 days ago,-54,10,922200000,2
15477,20/4/2024,24e124725c065829,18.6,59,447,15,11 days ago,-57,10,922400000,2
15478,20/4/2024,24e124725c065829,18.7,58.5,446,15,11 days ago,-52,9.5,922600000,2
15479,20/4/2024,24e124725c065829,18.7,59,445,15,11 days ago,-55,6.5,922000000,2
15480,20/4/2024,24e124725c065829,18.6,59,455,15,11 days ago,-55,9.75,923400000,2
15481,20/4/2024,24e124725c065829,18.7,58.5,458,15,11 days ago,-54,8.75,923200000,2
15482,20/4/2024,24e124725c065829,18.7,57.5,457,15,11 days ago,-55,8.75,922600000,2
15483,20/4/2024,24e124725c065829,18.7,57,455,15,11 days ago,-53,9,923200000,2
15484,20/4/2024,24e124725c065829,18.7,58,459,15,11 days ago,-53,7,922000000,2
15485,20/4/2024,24e124725c065829,18.7,57.5,454,15,10 days ago,-52,9,923200000,2
15486,20/4/2024,24e124725c065829,18.9,57.5,449,15,10 days ago,-53,9.5,922200000,2
15487,20/4/2024,24e124725c065829,18.9,57,446,15,10 days ago,-54,9,922600000,2
15488,20/4/2024,24e124725c065829,18.8,57.5,442,15,10 days ago,-53,9.5,922800000,2
15489,20/4/2024,24e124725c065829,18.9,55.5,448,15,10 days ago,-57,10.5,922400000,2
15490,20/4/2024,24e124725c065829,18.8,57.5,438,15,10 days ago,-55,10.25,923200000,2
15491,20/4/2024,24e124725c065829,18.8,57,432,15,10 days ago,-51,8.5,922800000,2
15492,20/4/2024,24e124725c065829,18.8,57.5,445,15,10 days ago,-56,11.25,922200000,2
15493,20/4/2024,24e124725c065829,18.9,57.5,431,15,10 days ago,-57,9.5,922400000,2
15494,20/4/2024,24e124725c065829,18.9,56.5,436,15,10 days ago,-55,10,922400000,2
15495,20/4/2024,24e124725c065829,18.9,56,447,15,10 days ago,-53,7.25,923200000,2
15496,20/4/2024,24e124725c065829,19,56.5,438,15,10 days ago,-52,7,922000000,2
15497,20/4/2024,24e124725c065829,18.9,57.5,444,15,10 days ago,-54,9.75,923200000,2
15498,20/4/2024,24e124725c065829,18.9,56.5,436,15,10 days ago,-54,9,922600000,2
15499,20/4/2024,24e124725c065829,19,57.5,437,15,10 days ago,-50,7,922800000,2
15500,20/4/2024,24e124725c065829,19,56,434,15,10 days ago,-50,7.25,922800000,2
15501,20/4/2024,24e124725c065829,19,57,437,15,10 days ago,-55,9.25,923400000,2
15502,20/4/2024,24e124725c065829,19,56,431,15,10 days ago,-51,8.5,922800000,2
15503,20/4/2024,24e124725c065829,18.9,56.5,440,15,10 days ago,-53,8,922800000,2
15504,20/4/2024,24e124725c065829,18.9,56,438,15,10 days ago,-53,5.75,922000000,2
15505,20/4/2024,24e124725c065829,18.9,55,431,15,10 days ago,-55,11.25,922400000,2
15506,20/4/2024,24e124725c065829,19,56,441,15,10 days ago,-55,7.25,922000000,2
15507,20/4/2024,24e124725c065829,18.9,56.5,442,15,10 days ago,-55,9.5,922400000,2
15508,20/4/2024,24e124725c065829,18.9,58,426,15,10 days ago,-56,11,922600000,2
15509,20/4/2024,24e124725c065829,18.9,58,438,15,10 days ago,-55,7.25,922000000,2
